map,t1_avg_elo,t1_elo_std,t1_min_elo,t1_max_elo,t1_avg_kd,t1_avg_hs_pct,t1_avg_win_rate,t1_avg_matches,t1_avg_level,t2_avg_elo,t2_elo_std,t2_min_elo,t2_max_elo,t2_avg_kd,t2_avg_hs_pct,t2_avg_win_rate,t2_avg_matches,t2_avg_level,elo_diff,kd_diff,wr_diff,team1_win,score_diff,elo_ratio,kd_ratio,experience_ratio,elo_total,elo_spread_diff,hs_diff,level_diff,t1_consistency,t2_consistency
de_anubis,2295.6176034608916,262.62,1870.8176034608914,2568.8176034608914,1.078,52.4,51.0,2216.2,9.8,2227.8176034608914,142.71,2021.8176034608914,2375.8176034608914,1.138,50.2,51.6,2489.2,10.0,67.80000000000018,-0.06,-0.6,0,-7.0,1.0304333711586953,0.9472759226713534,0.890326209223847,4523.435206921783,119.91,2.1999999999999957,-0.1999999999999993,0.0037933388968970486,0.0069584580057059356
de_nuke,1455.2334192373096,460.09,1013.4334192373096,2214.43341923731,1.03,45.0,50.2,1306.2,6.6,1477.0334192373095,50.38,1430.4334192373096,1554.4334192373096,1.112,45.2,49.8,684.4,7.2,-21.799999999999955,-0.082,0.4,0,-8.0,0.9852406860155833,0.9262589928057553,1.908533021624781,2932.2668384746194,409.71,-0.20000000000000284,-0.6000000000000005,0.0021687739920622875,0.019462826002335537
de_inferno,2161.031691791054,197.39,2025.4316917910542,2507.431691791054,1.038,44.8,51.6,2141.0,9.8,2155.031691791054,114.45,2020.4316917910542,2278.431691791054,1.148,50.6,53.4,910.6,10.0,6.0,-0.11,-1.8,0,-12.0,1.002784181793175,0.9041811846689897,2.351197012958489,4316.063383582108,82.93999999999998,-5.800000000000004,-0.1999999999999993,0.0050405766419678415,0.0086617583369424
de_mirage,1733.145365791098,159.49,1540.345365791098,1908.345365791098,1.336,49.2,56.6,1387.0,8.6,1728.345365791098,128.78,1537.345365791098,1895.345365791098,1.032,45.2,50.0,2411.8,8.0,4.7999999999999545,0.304,6.6,1,2.0,1.0027772227096539,1.2945736434108528,0.5750891450369019,3461.4907315821956,30.710000000000008,4.0,0.5999999999999996,0.006230917814194031,0.007705347511172754
de_mirage,1407.7624718053867,138.79,1251.5624718053866,1594.5624718053866,1.046,46.0,49.4,2368.4,6.8,1427.7624718053867,214.41,1064.5624718053866,1632.5624718053866,1.0,46.0,49.6,1075.6,6.6,-20.0,0.046,-0.2,1,4.0,0.9859920677318894,1.046,2.201933804388249,2835.5249436107733,-75.62,0.0,0.20000000000000018,0.007153587524143358,0.004642310013462699
de_inferno,1044.7911608403479,89.75,972.5911608403478,1162.5911608403478,1.008,42.8,51.4,582.0,4.4,1064.3911608403478,113.64,921.5911608403478,1187.5911608403478,1.02,43.4,48.4,1421.0,4.2,-19.59999999999991,-0.012,3.0,1,2.0,0.9815857170548791,0.9882352941176471,0.4095707248416608,2109.1823216806956,-23.89,-0.6000000000000014,0.20000000000000018,0.011019283746556474,0.008722958827634334
de_anubis,1625.2499365065914,105.92,1476.0499365065914,1744.0499365065914,1.176,47.2,51.6,1057.8,8.0,1610.6499365065913,114.71,1429.0499365065914,1727.0499365065914,1.17,39.8,52.0,657.4,7.8,14.600000000000136,0.006,-0.4,1,6.0,1.0090646636920166,1.005128205128205,1.6090660176452691,3235.8998730131825,-8.789999999999992,7.400000000000006,0.20000000000000018,0.009352787130564907,0.008642295393656556
de_dust2,1925.9761170484571,315.18,1490.3761170484572,2300.376117048457,1.032,43.2,52.0,1350.4,9.0,1962.5761170484573,226.13,1573.3761170484572,2135.376117048457,1.088,50.8,51.2,1372.4,9.6,-36.600000000000136,-0.056,0.8,0,-6.0,0.9813510417853024,0.9485294117647058,0.9839696881375692,3888.5522340969146,89.05000000000001,-7.599999999999994,-0.5999999999999996,0.003162755392497944,0.004402764936380046
de_ancient,1919.8101161624604,127.8,1795.2101161624605,2098.2101161624605,1.098,48.2,52.2,884.8,9.2,1987.2101161624605,256.52,1814.2101161624605,2436.2101161624605,1.136,49.8,52.0,919.0,9.2,-67.40000000000009,-0.038,0.2,1,4.0,0.9660831034162821,0.9665492957746481,0.9627856365614799,3907.020232324921,-128.71999999999997,-1.5999999999999943,0.0,0.007763975155279502,0.0038831935383659526
de_mirage,962.861838533029,155.88,754.6618385330289,1116.661838533029,0.94,43.4,48.6,1166.4,3.8,953.6618385330289,186.42,745.6618385330289,1189.661838533029,1.006,46.2,49.0,1188.8,4.2,9.200000000000045,-0.066,-0.4,0,-2.0,1.0096470254216652,0.9343936381709741,0.9811574697173622,1916.5236770660579,-30.539999999999992,-2.8000000000000043,-0.40000000000000036,0.006374298827129016,0.005335609860207022
de_dust2,2445.551674873186,235.84,2212.751674873186,2762.751674873186,1.148,48.0,50.6,3084.2,10.0,2490.9516748731858,299.81,2140.751674873186,2960.751674873186,1.136,52.0,52.6,1459.6,10.0,-45.399999999999636,0.012,-2.0,0,-2.0,0.9817740342143285,1.0105633802816902,2.1130446697725405,4936.503349746372,-63.97,-4.0,0.0,0.00422225975342003,0.0033243575679000035
de_mirage,2659.1935579377537,364.09,2260.1935579377537,3027.1935579377537,1.16,49.0,51.6,3376.0,10.0,2642.5935579377538,342.48,2061.1935579377537,2944.1935579377537,1.092,46.2,50.8,4514.6,10.0,16.59999999999991,0.068,0.8,0,-9.0,1.0062817075861468,1.062271062271062,0.7477960395162362,5301.787115875508,21.609999999999957,2.799999999999997,0.0,0.002739050645046427,0.0029113776639105625
de_mirage,2191.0786666525573,166.22,1989.0786666525573,2442.0786666525573,1.068,47.4,50.8,2698.2,9.8,2176.0786666525573,128.12,2033.0786666525573,2364.0786666525573,1.054,50.6,51.2,1812.2,10.0,15.0,0.014,-0.4,0,-6.0,1.0068931331527065,1.0132827324478177,1.4889085089945922,4367.157333305115,38.099999999999994,-3.200000000000003,-0.1999999999999993,0.005980145915560339,0.007744733581164807
de_dust2,2669.823184147203,133.67,2542.423184147203,2880.423184147203,1.144,50.0,51.6,2645.0,10.0,2650.0231841472028,138.51,2500.423184147203,2817.423184147203,1.158,47.2,51.4,2606.8,10.0,19.800000000000182,-0.014,0.2,1,5.0,1.0074716327458741,0.9879101899827288,1.0146539818935092,5319.846368294406,-4.840000000000003,2.799999999999997,0.0,0.007425558773297691,0.007167944950182783
de_anubis,1912.8043108447005,157.36,1785.6043108447004,2129.6043108447,1.08,45.2,49.8,1982.8,9.4,1904.4043108447004,195.45,1699.6043108447004,2177.6043108447,1.118,44.4,49.6,1516.8,9.0,8.400000000000091,-0.038,0.2,0,-5.0,1.004410828074777,0.9660107334525939,1.3072257383966246,3817.208621689401,-38.089999999999975,0.8000000000000043,0.40000000000000036,0.006314725940894165,0.0050903537795876815
de_mirage,2120.3371004494197,162.98,1892.3371004494197,2311.3371004494197,1.066,47.8,51.8,1109.0,9.8,2101.73710044942,271.66,1746.3371004494197,2483.3371004494197,1.174,45.8,52.0,778.0,9.8,18.59999999999991,-0.108,-0.2,0,-2.0,1.0088498223664712,0.9080068143100513,1.4254498714652957,4222.07420089884,-108.68000000000004,2.0,0.0,0.006098304671301379,0.003667571334262451
de_mirage,2071.26289955058,218.72,1925.6628995505803,2456.6628995505803,1.072,48.4,49.8,2034.6,9.2,2089.86289955058,161.44,1839.6628995505803,2258.6628995505803,1.144,47.6,53.2,552.4,9.8,-18.59999999999991,-0.072,-3.4,0,-7.0,0.9910998946371077,0.9370629370629372,3.6832005792903693,4161.125799101161,57.28,0.7999999999999972,-0.6000000000000014,0.004551247041689423,0.006156119182467373
de_dust2,2316.243780064749,389.02,1849.243780064749,2750.243780064749,1.142,47.4,53.8,1812.6,9.8,2368.843780064749,190.8,2244.243780064749,2702.243780064749,1.21,52.2,53.0,2583.0,10.0,-52.59999999999991,-0.068,0.8,0,-3.0,0.9777950743554047,0.9438016528925619,0.7017421602787456,4685.087560129497,198.21999999999997,-4.800000000000004,-0.1999999999999993,0.002563971078406236,0.005213764337851929
de_inferno,1726.787081546549,120.12,1574.187081546549,1855.187081546549,1.084,47.2,50.0,1262.0,8.6,1724.187081546549,155.09,1547.187081546549,1917.187081546549,1.098,46.0,53.6,408.4,8.2,2.599999999999909,-0.014,-3.6,1,9.0,1.0015079570122216,0.9872495446265938,3.090107737512243,3450.974163093098,-34.97,1.2000000000000028,0.40000000000000036,0.008256274768824306,0.006406560317765392
de_dust2,1815.1818905365858,412.49,1348.1818905365858,2278.181890536586,1.228,44.2,52.4,739.4,8.6,1784.7818905365857,348.25,1309.1818905365858,2162.181890536586,1.072,46.6,53.2,1027.4,8.6,30.40000000000009,0.156,-0.8,1,7.0,1.0170328935771868,1.1455223880597014,0.7196807475180065,3599.9637810731715,64.24000000000001,-2.3999999999999986,0.0,0.002418438172628117,0.002863278453829635
de_inferno,2080.1761170484574,287.4,1757.3761170484572,2391.376117048457,1.066,45.2,49.6,1790.2,9.2,2116.7761170484573,38.91,2069.376117048457,2159.376117048457,1.078,46.4,50.6,2688.4,10.0,-36.59999999999991,-0.012,-1.0,0,-8.0,0.9827095554861828,0.9888682745825603,0.6658979318553787,4196.952234096914,248.48999999999998,-1.1999999999999957,-0.8000000000000007,0.0034674063800277394,0.025056376847907794
de_mirage,2140.8653396490226,59.5,2057.2653396490227,2218.2653396490227,1.138,43.6,51.6,2536.0,10.0,2123.2653396490227,128.61,1984.2653396490227,2327.2653396490227,1.098,48.4,51.0,1936.4,9.8,17.59999999999991,0.04,0.6,1,5.0,1.0082891194385104,1.0364298724954462,1.3096467671968601,4264.130679298045,-69.11000000000001,-4.799999999999997,0.1999999999999993,0.01652892561983471,0.007715454054471105
de_ancient,1781.3493596130395,122.83,1597.9493596130394,1931.9493596130394,0.996,45.8,49.2,2035.2,8.6,1768.1493596130395,134.33,1594.9493596130394,1919.9493596130394,1.084,44.4,50.2,1601.2,8.6,13.200000000000045,-0.088,-1.0,0,-3.0,1.0074654326730004,0.9188191881918818,1.2710467149637772,3549.4987192260787,-11.500000000000014,1.3999999999999986,0.0,0.008075587498990552,0.007389344565137072
de_mirage,1481.1683082089457,138.98,1301.5683082089458,1685.5683082089458,1.01,44.4,49.4,1085.0,7.2,1487.1683082089457,78.24,1373.5683082089458,1562.5683082089458,1.1,42.0,49.4,732.0,7.2,-6.0,-0.09,0.0,1,2.0,0.9959654869143721,0.9181818181818181,1.4822404371584699,2968.3366164178915,60.739999999999995,2.3999999999999986,0.0,0.007143877696813831,0.012619888944977285
de_ancient,1393.2611271941544,435.2,877.0611271941543,2053.0611271941543,0.984,43.4,48.6,1093.4,6.4,1448.4611271941544,47.94,1400.0611271941543,1512.0611271941543,0.986,45.6,49.2,995.0,7.2,-55.200000000000045,-0.002,-0.6,0,-11.0,0.9618905892856585,0.9979716024340771,1.098894472361809,2841.722254388309,387.26,-2.200000000000003,-0.7999999999999998,0.0022925263640531865,0.020433183489987742
de_dust2,1100.6863465976369,69.42,1035.086346597637,1188.086346597637,1.14,42.2,47.8,528.2,4.6,1099.486346597637,132.52,864.086346597637,1174.086346597637,1.146,44.4,48.6,632.0,4.6,1.199999999999818,-0.006,-0.8,0,-5.0,1.001091418737225,0.9947643979057592,0.8357594936708862,2200.172693195274,-63.10000000000001,-2.1999999999999957,0.0,0.014200511218403862,0.007489514679448771
de_anubis,888.8518712924706,154.92,621.4518712924706,995.4518712924706,0.95,40.0,47.6,808.6,3.4,868.6518712924707,153.89,682.4518712924706,1028.4518712924705,1.014,40.4,48.2,1007.8,3.6,20.199999999999932,-0.064,-0.6,0,-4.0,1.023254425239359,0.9368836291913214,0.8023417344711253,1757.5037425849414,1.0300000000000011,-0.3999999999999986,-0.20000000000000018,0.006413545407901488,0.006456194718832721
de_anubis,978.9081269279754,162.68,808.1081269279755,1219.1081269279755,1.046,43.2,48.6,373.6,4.2,991.3081269279755,144.77,804.1081269279755,1201.1081269279755,1.0,43.2,48.0,787.8,4.0,-12.400000000000091,0.046,0.6,1,4.0,0.9874912757565831,1.046,0.4742320385884743,1970.216253855951,17.909999999999997,0.0,0.20000000000000018,0.006109481915933529,0.006860122110173561
de_mirage,1250.5062456164844,253.58,851.9062456164845,1530.9062456164845,1.06,45.6,50.2,550.4,6.0,1237.9062456164845,149.32,1021.9062456164845,1419.9062456164845,1.162,48.0,51.2,456.4,5.4,12.599999999999909,-0.102,-1.0,1,8.0,1.0101784767987216,0.9122203098106714,1.205959684487292,2488.412491232969,104.26000000000002,-2.3999999999999986,0.5999999999999996,0.0039280383376541755,0.006652474720596062
de_mirage,1410.2066766047853,419.98,933.0066766047853,1933.0066766047853,1.116,45.2,48.6,522.4,6.6,1452.0066766047853,471.75,989.0066766047853,2170.0066766047853,1.108,52.8,53.4,602.8,6.4,-41.799999999999955,0.008,-4.8,1,5.0,0.9712122535843013,1.0072202166064983,0.8666224286662243,2862.2133532095704,-51.76999999999998,-7.599999999999994,0.1999999999999993,0.0023754097581832863,0.0021152829190904283
de_anubis,1414.7238186565055,411.61,850.7238186565055,1979.7238186565055,1.126,45.6,53.6,340.6,6.6,1318.9238186565055,151.88,1166.7238186565055,1548.7238186565055,1.126,42.2,51.8,582.6,5.8,95.79999999999995,0.0,1.8,1,6.0,1.0726349760652474,1.0,0.5846206659800892,2733.647637313011,259.73,3.3999999999999986,0.7999999999999998,0.002423596131940573,0.006541077969649398
de_mirage,1291.8744193108305,140.41,1192.4744193108304,1523.4744193108304,1.1,45.8,52.0,415.6,6.4,1243.2744193108304,195.21,944.4744193108304,1445.4744193108304,1.042,48.2,47.6,994.8,5.6,48.600000000000136,0.058,4.4,1,10.0,1.0390903241031373,1.055662188099808,0.417772416566144,2535.1488386216606,-54.80000000000001,-2.4000000000000057,0.8000000000000007,0.007071635669330317,0.0050965801946893634
de_mirage,1270.3379094121865,147.62,1134.5379094121865,1521.5379094121865,1.136,45.4,50.0,160.0,6.2,1248.9379094121866,378.65,876.5379094121865,1728.5379094121865,1.052,45.0,50.6,197.4,5.4,21.399999999999864,0.084,-0.6,1,11.0,1.0171345587628706,1.079847908745247,0.8105369807497467,2519.2758188243733,-231.02999999999997,0.3999999999999986,0.7999999999999998,0.006728569506122998,0.002634005004609509
de_ancient,1473.7665807626904,70.64,1390.5665807626904,1553.5665807626904,1.184,46.4,52.4,304.2,7.4,1451.9665807626905,121.0,1255.5665807626904,1571.5665807626904,1.108,45.4,54.0,190.8,7.0,21.799999999999955,0.076,-1.6,1,5.0,1.0150141196697164,1.0685920577617327,1.5943396226415092,2925.7331615253806,-50.36,1.0,0.40000000000000036,0.013958682300390842,0.00819672131147541
de_anubis,899.1107631355167,141.47,731.5107631355166,1056.5107631355168,0.942,43.0,42.2,208.2,3.8,905.9107631355166,97.78,748.5107631355166,981.5107631355166,0.582,34.6,36.2,87.2,3.4,-6.7999999999999545,0.36,6.0,1,6.0,0.9924937419040437,1.6185567010309279,2.3876146788990824,1805.0215262710333,43.69,8.399999999999999,0.3999999999999999,0.007019021548396153,0.010123506782749545
de_overpass,967.1726911352109,180.04,751.1726911352109,1141.172691135211,0.932,38.4,50.2,145.2,3.8,964.772691135211,90.85,862.1726911352109,1080.172691135211,1.062,44.2,59.0,512.2,4.2,2.3999999999999773,-0.13,-8.8,0,-4.0,1.0024876326020131,0.8775894538606404,0.2834830144474814,1931.9453822704218,89.19,-5.800000000000004,-0.40000000000000036,0.00552364118426867,0.010887316276537834
de_inferno,835.7537798157472,211.05,546.5537798157471,1095.553779815747,0.822,39.2,45.2,54.2,3.4,771.7537798157472,230.34,416.55377981574713,1022.5537798157471,0.732,48.0,32.0,147.4,2.6,64.0,0.09,13.2,1,6.0,1.082928003300845,1.1229508196721312,0.3677069199457259,1607.5075596314944,-19.289999999999992,-8.799999999999997,0.7999999999999998,0.004715868898844612,0.00432264199878966
de_dust2,2832.089236864483,150.85,2708.4892368644832,3072.4892368644832,1.376,47.2,58.6,983.6,10.0,2825.2892368644834,259.0,2564.4892368644832,3167.4892368644832,1.142,50.2,51.8,2314.4,10.0,6.799999999999727,0.234,6.8,1,2.0,1.002406833223046,1.2049036777583186,0.4249913584514345,5657.378473728966,-108.15,-3.0,0.0,0.00658544616397761,0.0038461538461538464
de_anubis,2631.1967500098554,263.92,2294.9967500098555,3034.9967500098555,1.098,52.2,52.0,3990.6,10.0,2731.1967500098554,441.1,2246.9967500098555,3271.9967500098555,1.128,50.0,51.8,2212.4,10.0,-100.0,-0.03,0.2,1,2.0,0.9633860138418665,0.9734042553191491,1.8037425420357982,5362.393500019711,-177.18,2.200000000000003,0.0,0.0037747244451155062,0.002261931689662972
de_nuke,2448.6642229938443,131.43,2282.0642229938444,2606.0642229938444,1.11,49.6,51.4,1715.0,10.0,2405.8642229938446,182.53,2135.0642229938444,2643.0642229938444,1.178,50.2,53.4,1010.6,10.0,42.79999999999973,-0.068,-2.0,0,-10.0,1.0177898651099853,0.9422750424448219,1.6970116762319414,4854.528445987689,-51.099999999999994,-0.6000000000000014,0.0,0.007551159102922298,0.0054487004849343434
de_dust2,2439.709234000195,142.67,2230.509234000195,2587.509234000195,1.178,49.0,51.2,2631.4,10.0,2418.709234000195,233.0,2108.509234000195,2729.509234000195,1.088,48.6,50.6,2025.4,10.0,21.0,0.09,0.6,1,9.0,1.0086823168757946,1.082720588235294,1.2992001579934827,4858.41846800039,-90.33000000000001,0.3999999999999986,0.0,0.006960395350455907,0.004273504273504274
de_overpass,1867.7813066090343,207.31,1631.3813066090343,2173.3813066090343,1.15,53.4,54.0,490.4,8.8,1876.3813066090343,200.88,1693.3813066090343,2202.3813066090343,1.148,45.2,52.4,1004.8,9.0,-8.599999999999909,0.002,1.6,0,-8.0,0.9954167098288025,1.0017421602787457,0.4880573248407643,3744.1626132180686,6.430000000000007,8.199999999999996,-0.1999999999999993,0.004800537660217944,0.0049534376857539135
de_nuke,1702.181812597053,137.77,1534.981812597053,1890.981812597053,1.084,44.2,49.0,1272.4,8.2,1674.581812597053,157.09,1463.981812597053,1893.981812597053,1.108,45.8,49.8,1603.6,8.0,27.600000000000136,-0.024,-0.8,0,-9.0,1.0164817268361444,0.9783393501805054,0.7934647044150662,3376.7636251941058,-19.319999999999993,-1.5999999999999943,0.1999999999999993,0.007206168480219067,0.006325510784995888
de_anubis,1553.6,104.91,1425.0,1693.0,1.046,47.6,50.4,1436.0,7.6,1553.6,126.14,1424.0,1720.0,1.008,43.6,49.4,2199.8,7.4,0.0,0.038,1.0,0,-6.0,1.0,1.0376984126984128,0.6527866169651786,3107.2,-21.230000000000004,4.0,0.1999999999999993,0.009441979038806534,0.007865345288658171
de_mirage,1658.4690227320998,30.57,1621.6690227320998,1686.6690227320998,1.108,46.8,50.4,445.6,8.0,1663.0690227321,174.6,1481.6690227320998,1907.6690227320998,1.096,43.8,51.0,763.8,8.2,-4.600000000000136,0.012,-0.6,0,-11.0,0.9972340294136179,1.010948905109489,0.5833987954962032,3321.5380454642,-144.03,3.0,-0.1999999999999993,0.03167564143173899,0.0056947608200455585
de_mirage,1675.5539214877558,92.25,1571.5539214877558,1821.5539214877558,1.118,50.0,51.0,1691.8,8.2,1681.7539214877559,173.17,1531.5539214877558,1957.5539214877558,1.128,48.0,49.2,849.2,7.8,-6.2000000000000455,-0.01,1.8,1,5.0,0.9963133726517401,0.9911347517730499,1.9922279792746111,3357.3078429755114,-80.91999999999999,2.0,0.39999999999999947,0.010723860589812333,0.005741516908767297
de_mirage,1438.7597540854526,99.37,1271.3597540854526,1520.3597540854526,1.036,45.6,49.6,643.6,6.8,1433.7597540854526,54.9,1354.3597540854526,1509.3597540854526,1.034,42.4,50.8,755.2,7.2,5.0,0.002,-1.2,0,-3.0,1.0034873346010393,1.001934235976789,0.8522245762711864,2872.5195081709053,44.470000000000006,3.200000000000003,-0.40000000000000036,0.009963136395337252,0.017889087656529516
de_mirage,1670.4239109787693,129.76,1471.6239109787693,1804.6239109787693,1.056,45.6,49.4,987.0,8.2,1647.8239109787694,198.45,1378.6239109787693,1850.6239109787693,1.092,43.2,50.0,1748.4,8.0,22.59999999999991,-0.036,-0.6,1,2.0,1.0137150576887648,0.967032967032967,0.564516129032258,3318.2478219575387,-68.69,2.3999999999999986,0.1999999999999993,0.0076475986540226375,0.005013787916771121
de_inferno,2241.195796347255,168.57,2078.795796347255,2432.795796347255,1.162,46.8,52.6,1694.0,10.0,2216.195796347255,276.75,1814.795796347255,2565.795796347255,1.182,46.0,52.0,1686.0,9.8,25.0,-0.02,0.6,0,-5.0,1.0112805917424827,0.9830795262267343,1.0047449584816133,4457.39159269451,-108.18,0.7999999999999972,0.1999999999999993,0.005897269564191779,0.0036003600360036
de_mirage,1175.0258578585658,120.2,1016.6258578585657,1329.6258578585657,1.006,39.8,51.4,628.0,5.2,1180.2258578585656,40.88,1140.6258578585657,1227.6258578585657,0.996,38.8,49.2,712.0,5.4,-5.199999999999818,0.01,2.2,0,-12.0,0.9955940636570743,1.0100401606425702,0.8820224719101124,2355.2517157171314,79.32,1.0,-0.20000000000000018,0.00825082508250825,0.02387774594078319
de_inferno,1103.0208008099291,172.69,850.8208008099291,1310.820800809929,1.03,37.6,47.8,982.8,4.6,1119.420800809929,68.97,1037.820800809929,1185.820800809929,0.942,42.4,48.8,1027.8,5.2,-16.399999999999864,0.088,-1.0,0,-5.0,0.9853495665006993,1.0934182590233545,0.9562171628721541,2222.4416016198584,103.72,-4.799999999999997,-0.6000000000000005,0.0057573838447809314,0.014291839359725597
de_nuke,824.6673658583246,117.84,647.8673658583247,978.8673658583247,0.996,44.2,47.2,307.2,3.0,798.6673658583246,188.85,627.8673658583247,1022.8673658583247,0.89,38.2,45.8,176.4,2.8,26.0,0.106,1.4,1,9.0,1.032554228595603,1.1191011235955055,1.7414965986394557,1623.3347317166492,-71.00999999999999,6.0,0.20000000000000018,0.00841467519353753,0.005267316302343956
de_dust2,1154.0609604960052,131.83,997.8609604960052,1345.8609604960052,1.042,39.8,49.4,84.6,4.8,1183.8609604960052,128.83,1031.8609604960052,1337.8609604960052,1.18,38.8,63.6,32.6,5.6,-29.799999999999955,-0.138,-14.2,0,-9.0,0.9748281250971275,0.8830508474576272,2.595092024539877,2337.92192099201,3.0,1.0,-0.7999999999999998,0.007528419784687193,0.007702380035430947
de_mirage,998.495549565731,85.12,856.6955495657311,1073.6955495657312,0.972,43.0,45.0,177.2,3.8,974.8955495657311,151.79,814.6955495657311,1183.6955495657312,1.17,37.6,54.0,26.8,4.2,23.59999999999991,-0.198,-9.0,0,-3.0,1.0242077215456697,0.8307692307692308,6.611940298507462,1973.3910991314622,-66.66999999999999,5.399999999999999,-0.40000000000000036,0.011611704598235021,0.006544930950978468
de_anubis,1077.7741421414344,120.92,913.3741421414343,1208.3741421414343,0.954,46.2,48.8,450.2,5.2,1072.5741421414343,342.87,607.3741421414343,1569.3741421414343,0.98,43.4,48.8,409.4,4.6,5.2000000000000455,-0.026,0.0,1,11.0,1.0048481496949182,0.9734693877551021,1.0996580361504642,2150.348284282869,-221.95,2.8000000000000043,0.6000000000000005,0.008202099737532808,0.0029080757262919124
de_ancient,1291.423127738025,242.75,910.2231277380249,1569.223127738025,1.066,47.0,50.8,281.2,6.4,1302.223127738025,541.84,611.2231277380249,1977.223127738025,0.91,48.0,45.6,422.2,5.8,-10.799999999999955,0.156,5.2,1,9.0,0.9917064904086293,1.1714285714285715,0.6660350544765514,2593.64625547605,-299.09000000000003,-1.0,0.6000000000000005,0.0041025641025641026,0.0018421634367401076
de_dust2,1774.9405990033652,393.41,1370.740599003365,2275.740599003365,1.198,45.2,51.0,1014.6,8.6,1849.1405990033652,537.37,1231.740599003365,2375.740599003365,1.176,48.2,51.0,711.0,8.4,-74.20000000000005,0.022,0.0,1,3.0,0.9598732513687754,1.0187074829931972,1.4270042194092827,3624.08119800673,-143.95999999999998,-3.0,0.1999999999999993,0.002535432671585406,0.0018574586251091257
de_anubis,1810.5630837812585,546.17,1103.1630837812584,2357.163083781258,1.116,47.0,51.2,1110.6,8.2,1752.1630837812584,194.92,1564.1630837812584,2056.163083781258,1.036,55.0,50.4,1793.2,8.6,58.40000000000009,0.08,0.8,1,10.0,1.033330230810462,1.0772200772200773,0.6193397278608074,3562.726167562517,351.25,-8.0,-0.40000000000000036,0.001827585576694629,0.005104124132298898
de_inferno,1262.3214850285278,125.7,1069.3214850285278,1414.3214850285278,1.06,46.2,49.4,1277.0,6.0,1172.5214850285279,40.58,1129.3214850285278,1228.3214850285278,1.056,40.6,49.2,478.4,5.0,89.79999999999995,0.004,0.2,1,8.0,1.076587082749972,1.003787878787879,2.6693143812709033,2434.842970057056,85.12,5.600000000000001,1.0,0.007892659826361484,0.02405002405002405
de_dust2,1341.4247088447644,215.84,1134.0247088447643,1676.0247088447643,1.082,40.6,51.2,956.0,6.2,1313.2247088447643,344.35,910.0247088447643,1774.0247088447643,1.096,46.2,52.8,171.0,6.4,28.200000000000045,-0.014,-1.6,0,-10.0,1.0214738572995687,0.9872262773722628,5.590643274853801,2654.6494176895285,-128.51000000000002,-5.600000000000001,-0.20000000000000018,0.004611695259177273,0.002895613146083683
de_inferno,1588.1104650972964,144.79,1377.1104650972964,1757.1104650972964,1.17,41.0,51.8,455.6,8.0,1558.7104650972963,369.44,945.1104650972964,1911.1104650972964,1.08,40.4,50.6,1639.2,7.4,29.40000000000009,0.09,1.2,1,5.0,1.018861745435298,1.0833333333333333,0.27794045876037093,3146.8209301945926,-224.65,0.6000000000000014,0.5999999999999996,0.006859181013786954,0.002699492495410863
de_mirage,1736.8233115292167,170.87,1541.6233115292166,1962.6233115292166,1.038,45.0,50.4,2859.0,8.2,1671.8233115292167,138.16,1511.6233115292166,1863.6233115292166,1.116,39.4,51.0,1576.0,8.2,65.0,-0.078,-0.6,0,-6.0,1.0388797066961248,0.9301075268817204,1.8140862944162437,3408.6466230584333,32.71000000000001,5.600000000000001,0.0,0.005818351079304125,0.007185972980741593
de_dust2,1716.8963776536282,171.92,1531.496377653628,1932.496377653628,0.986,41.6,50.4,1383.6,8.6,1723.8963776536282,144.48,1556.496377653628,1908.496377653628,1.124,41.2,49.2,2163.2,8.4,-7.0,-0.138,1.2,1,3.0,0.9959394311103967,0.8772241992882561,0.6396079881656804,3440.7927553072564,27.439999999999998,0.3999999999999986,0.1999999999999993,0.005783021050196623,0.006873797085510037
de_inferno,1111.524632635435,36.18,1075.324632635435,1153.324632635435,1.06,49.2,48.8,296.8,4.8,1079.1246326354349,46.21,1035.324632635435,1152.324632635435,1.104,40.0,49.2,548.4,5.0,32.40000000000009,-0.044,-0.4,0,-3.0,1.0300243354846539,0.9601449275362318,0.5412107950401167,2190.64926527087,-10.030000000000001,9.200000000000003,-0.20000000000000018,0.02689618074233459,0.021181952976064393
de_inferno,1248.6905997853376,235.95,857.6905997853376,1469.6905997853376,1.056,46.8,49.8,341.6,6.0,1239.0905997853376,180.73,926.6905997853376,1369.6905997853376,1.172,41.4,43.6,145.8,5.6,9.599999999999909,-0.116,6.2,1,5.0,1.0077476174879085,0.901023890784983,2.342935528120713,2487.781199570675,55.22,5.399999999999999,0.40000000000000036,0.00422029964127453,0.005502668794365268
de_inferno,1118.719039470443,76.98,1031.319039470443,1231.319039470443,1.046,45.0,49.0,587.8,5.2,1072.319039470443,88.13,920.3190394704429,1150.319039470443,1.066,43.0,49.2,151.8,4.6,46.40000000000009,-0.02,-0.2,1,10.0,1.0432707042326828,0.9812382739212008,3.872200263504611,2191.038078940886,-11.149999999999991,2.0,0.6000000000000005,0.012823800974608873,0.011219566924716706
